# Data extracted from SKA-TEL-INSA-0000537 Rev 04 (PDF file).
# This revision corresponds to ECP-180002.
#
# Columns:
#
#   1) MeerKAT/SKA1 antenna number
#   2) Longitude (degrees)
#   3) Latitude (degrees)
#
# Note the first entry is the position of the centre of the array
# (assumed to be the same as antenna M000).
#
SKA023	21.4608851	-30.6744684
SKA024	21.4621079	-30.6866573
SKA025	21.2310241	-30.6860554
SKA026	21.4640273	-30.6923489
SKA027	21.5511308	-30.6949733
SKA028	21.4299347	-30.7011268
SKA029	21.4344917	-30.7012640
SKA030	21.4390490	-30.7023560
SKA031	21.4215593	-30.7025800
SKA032	21.4645868	-30.7028050
SKA033	21.4444697	-30.7049820
SKA034	21.4135728	-30.7061490
SKA035	21.4409894	-30.7065170
SKA036	21.4453007	-30.7078200
SKA037	21.4622289	-30.7087440
SKA038	21.4405906	-30.7089130
SKA039	21.4436864	-30.7092540
SKA040	21.4346288	-30.7093140
SKA041	21.4416387	-30.7106900
SKA042	21.4451202	-30.7111680
SKA043	21.4390904	-30.7112780
SKA044	21.4437639	-30.7112800
SKA045	21.4522796	-30.7117290
SKA046	21.4443592	-30.7118250
SKA047	21.4405425	-30.7119180
SKA048	21.4423558	-30.7120250
SKA049	21.4435744	-30.7121070
SKA050	21.4444375	-30.7121930
SKA051	21.4439168	-30.7122070
SKA052	21.4426256	-30.7122100
SKA053	21.4433231	-30.7123170
SKA054	21.4473345	-30.7124060
SKA055	21.4416585	-30.7124090
SKA056	21.4436675	-30.7124280
SKA057	21.4429691	-30.7124500
SKA058	21.4422514	-30.7124850
SKA059	21.4442278	-30.7125440
SKA060	21.4052401	-30.7125470
SKA061	21.4456720	-30.7125520
SKA062	21.4432796	-30.7125970
SKA063	21.4352434	-30.7126480
SKA064	21.4426044	-30.7127150
SKA065	21.4429391	-30.7127220
SKA066	21.4445107	-30.7128500
SKA067	21.4451171	-30.7129410
SKA068	21.4419132	-30.7129500
SKA069	21.4426862	-30.7129810
SKA070	21.4583934	-30.7129912
SKA071	21.4441059	-30.7129910
SKA072	21.4423381	-30.7130900
SKA073	21.4432221	-30.7131740
SKA074	21.4429170	-30.7132800
SKA075	21.4439358	-30.7133280
SKA076	21.4442883	-30.7133640
SKA077	21.4400382	-30.7134050
SKA078	21.4422628	-30.7134130
SKA079	21.4435953	-30.7134340
SKA080	21.4432548	-30.7134800
SKA081	21.4446124	-30.7136030
SKA082	21.4440499	-30.7136650
SKA083	21.4377571	-30.7137170
SKA084	21.4418779	-30.7137860
SKA085	21.4424806	-30.7138090
SKA086	21.4434036	-30.7138580
SKA087	21.4427442	-30.7140230
SKA088	21.4436833	-30.7141590
SKA089	21.4457952	-30.7141600
SKA090	21.4410498	-30.7146840
SKA091	21.4435517	-30.7147780
SKA092	21.4474835	-30.7148790
SKA093	21.4421612	-30.7148870
SKA094	21.4442517	-30.7151230
SKA095	21.4398972	-30.7156800
SKA096	21.4555383	-30.7157430
SKA097	21.4439389	-30.7160270
SKA098	21.4376419	-30.7161740
SKA099	21.4449919	-30.7163770
SKA100	21.4490364	-30.7172230
SKA101	21.4446620	-30.7183580
SKA102	21.4363558	-30.7187400
SKA103	21.4402166	-30.7192650
SKA104	21.4472659	-30.7202330
SKA105	21.5322986	-30.7237543
SKA106	21.4328494	-30.7209125
SKA107	21.3974997	-30.7224260
SKA108	21.4338991	-30.7251786
SKA109	21.4376456	-30.7295150
SKA110	21.5111242	-30.7347904
SKA111	21.4424172	-30.7342510
SKA112	21.1837700	-30.7288111
SKA113	21.3917083	-30.7363330
SKA114	21.4524319	-30.7397593
SKA115	21.4932219	-30.7370509
SKA116	21.4602722	-30.7420160
SKA117	21.4728481	-30.7367150
SKA118	21.3946758	-30.7522929
SKA119	21.3971606	-30.7785514
SKA120	21.9232222	-30.7791495
SKA121	21.4068432	-30.8031212
SKA122	21.1448195	-30.8098413
SKA123	21.4236909	-30.8415849
SKA124	21.8044923	-30.8444902
SKA125	21.4589582	-30.8652901
SKA126	21.5270013	-30.8796123
SKA127	21.6973379	-30.8836760
SKA128	21.6356125	-30.8691765
SKA129	21.1089046	-30.9106109
SKA130	21.0771837	-31.0418938
SKA131	21.1695210	-31.2012550
SKA132	21.2678230	-31.3407726
SKA133	21.4990137	-31.5195923
