,Ingest (Low) [blcoal] [spbf],ICAL (Low) [blcoal] [spbf],RCAL (Low) [blcoal] [spbf],DPrepA (Low) [blcoal] [spbf],DPrepA_Image (Low) [blcoal] [spbf],DPrepB (Low) [blcoal] [spbf],DPrepC (Low) [blcoal] [spbf],DPrepD (Low) [blcoal] [spbf],Fast_Img (Low) [blcoal] [spbf],Ingest (Mid1) [blcoal] [spbf],ICAL (Mid1) [blcoal] [spbf],RCAL (Mid1) [blcoal] [spbf],DPrepA (Mid1) [blcoal] [spbf],DPrepA_Image (Mid1) [blcoal] [spbf],DPrepB (Mid1) [blcoal] [spbf],DPrepC (Mid1) [blcoal] [spbf],DPrepD (Mid1) [blcoal] [spbf],Fast_Img (Mid1) [blcoal] [spbf],Ingest (Mid2) [blcoal] [spbf],ICAL (Mid2) [blcoal] [spbf],RCAL (Mid2) [blcoal] [spbf],DPrepA (Mid2) [blcoal] [spbf],DPrepA_Image (Mid2) [blcoal] [spbf],DPrepB (Mid2) [blcoal] [spbf],DPrepC (Mid2) [blcoal] [spbf],DPrepD (Mid2) [blcoal] [spbf],Fast_Img (Mid2) [blcoal] [spbf],Ingest (Mid5A) [blcoal] [spbf],ICAL (Mid5A) [blcoal] [spbf],RCAL (Mid5A) [blcoal] [spbf],DPrepA (Mid5A) [blcoal] [spbf],DPrepA_Image (Mid5A) [blcoal] [spbf],DPrepB (Mid5A) [blcoal] [spbf],DPrepC (Mid5A) [blcoal] [spbf],DPrepD (Mid5A) [blcoal] [spbf],Fast_Img (Mid5A) [blcoal] [spbf],Ingest (Mid5B) [blcoal] [spbf],ICAL (Mid5B) [blcoal] [spbf],RCAL (Mid5B) [blcoal] [spbf],DPrepA (Mid5B) [blcoal] [spbf],DPrepA_Image (Mid5B) [blcoal] [spbf],DPrepB (Mid5B) [blcoal] [spbf],DPrepC (Mid5B) [blcoal] [spbf],DPrepD (Mid5B) [blcoal] [spbf],Fast_Img (Mid5B) [blcoal] [spbf],Ingest (Mid5C) [blcoal] [spbf],ICAL (Mid5C) [blcoal] [spbf],RCAL (Mid5C) [blcoal] [spbf],DPrepA (Mid5C) [blcoal] [spbf],DPrepA_Image (Mid5C) [blcoal] [spbf],DPrepB (Mid5C) [blcoal] [spbf],DPrepC (Mid5C) [blcoal] [spbf],DPrepD (Mid5C) [blcoal] [spbf],Fast_Img (Mid5C) [blcoal] [spbf]
"W kernel support pred, ff3 [pixels]",2064.2666618363405,85.84962962421412,85.84962962421399,84.1178439908375,83.02591087397066,82.16280753052163,116.78196077768786,2064.2666618363405,85.5500432117598,1233.597257620441,84.18314383678312,84.18314355158614,81.74144849544206,82.38472394167542,81.67791056025534,84.92723701200322,1233.597257620441,80.66014530120187,609.9757846662962,83.20515057172794,83.2051505726926,81.36587489248372,81.89787216292942,82.12073452657077,83.481337737288,609.9757846662962,80.1655390063626,209.0710784540825,82.42753892432472,82.42753914829923,81.74458844460068,82.45716669115734,81.67426929022034,107.0408625237987,209.0710784540825,80.01747313114547,131.28578260750737,82.33154740525424,82.33154688854319,81.6753108069222,82.35940455713288,81.60766004240178,97.5969018046679,131.28578260750737,80.0051268201743,198.64755514117755,81.37367223823534,81.37367233416045,81.24951314213801,81.76923354618388,81.20200478379441,106.09337378860612,198.64755514117755,80.01550130657554
"W kernel support pred, ff4 [pixels]",3563.5069805782064,95.68149455589787,95.68149455589787,92.65405346031675,92.65405346031675,92.65405346031675,164.4067342387006,3563.5069805782064,117.5579628632499,1833.1107501428946,88.77753499197611,88.77753440815609,83.70885586243429,85.05842315963366,83.57497372752842,90.29466584617518,1833.1107501428946,83.02125369009545,898.8508047281991,86.76458950975137,86.7645895117479,82.9159256448741,84.03800902544775,84.50586880324134,87.3352963405413,898.8508047281991,80.76501347467072,295.6611799589105,85.14787275567923,85.14787322348909,83.71546936627766,85.20974450911993,83.56729791248796,131.66177929551418,295.6611799589105,80.08093660843352,172.79690943750668,84.94726181307313,84.94726073258285,83.56949347045159,85.00550388032936,83.42682357588478,114.68160626950352,172.79690943750668,80.02374706511304,279.5760390202776,82.93242598497507,82.93242618795678,82.66949272410851,83.76736902419994,82.56877372816375,129.99062758403156,279.5760390202776,80.0718036250963
"W kernel support pred, ff5 [pixels]",,,,,,,,,,2384.917986236939,94.122225509506,94.12222459487049,86.06567580801381,88.23485982706622,85.84944387452904,96.48974083699002,2384.917986236939,88.06619181810491,1163.6070466546087,90.9513520223321,90.95135202549486,84.7821787710782,86.59647551480525,87.34899974457926,91.8539545862837,1163.6070466546087,82.08613390826447,376.2883920657773,88.3779774735181,88.37797822179687,86.07635224019255,88.47692459510304,85.83704088623267,156.79274291089988,376.2883920657773,80.22209877619325,213.19647133811938,88.05689252583886,88.05689079539214,85.84058864987759,88.15015243642648,85.60994256229978,132.7466088211244,213.19647133811938,80.06518498777628,355.1332131836558,84.80895792455426,84.80895825396387,84.38186884736591,86.16011960985134,84.21806221931232,154.4536741860191,355.1332131836558,80.19704937488818
"W kernel support pred, ff6 [pixels]",,,,,,,,,,3406.416863538638,106.11299604084698,106.11299443569396,91.59239784707181,95.5852738794058,91.19046491922657,110.24041546068838,3406.416863538638,108.13335759958638,1650.7537254702231,100.4941862061081,100.49418621176942,89.19552285164457,92.57595003325925,93.96301490828263,102.10503645422084,1650.7537254702231,87.84762961590098,525.2718184557202,95.84632560027555,95.84632696442333,91.61222411078153,96.02664359948989,91.16738767814392,206.0279382460056,525.2718184557202,80.86000908376657,289.74625403032286,95.26025813966538,95.26025497725578,91.17398896660785,95.43063071903933,90.7444084944773,169.19027562188302,289.74625403032286,80.25296114641827,494.9326584124439,89.24581031121957,89.2458109297293,88.44233385397462,91.7677190120179,88.13332867163744,202.48810662326505,494.9326584124439,80.76329795736113
"W kernel support pred, ff7 [pixels]",,,,,,,,,,4359.951786593118,118.99619271722688,118.99619042967203,97.8467388335777,103.76659042352645,97.24547445866122,124.84937408574564,4359.951786593118,141.0770264986698,2102.3686894430207,110.92830986285018,110.92830987104429,94.24522539584305,99.3137489765574,101.37261809052359,113.25424604378385,2102.3686894430207,98.75693110068504,663.161956050419,104.15047983869829,104.15048184379603,97.87637070194131,104.41543484151453,97.21092073520045,253.18252910405013,663.161956050419,82.16711128005313,361.5482158561513,103.2881270901573,103.28812243191565,97.22080524733354,103.53900777041939,96.57697244478386,204.81612393970704,361.5482158561513,80.64066491643244,624.398615759728,94.32119234735194,94.32119328159527,93.10523273793167,98.10868287047965,92.63633051097601,248.5616754264503,624.398615759728,81.92499225870544
"W kernel support pred, ff8 [pixels]",,,,,,,,,,5045.183580149369,128.91620383584717,128.91620105350788,102.84919956800522,110.22640164651648,102.09547046755893,136.01550476041447,5045.183580149369,172.7388289752245,2425.280578900006,119.060104514838,119.0601045248958,98.3207106900276,104.68458273567931,107.25219280164534,121.91094665419457,2425.280578900006,110.50156164310226,761.4349286245164,110.70226594990554,110.7022684346502,102.88632258958067,111.03053408047722,102.05212793624428,287.24970025668665,761.4349286245164,83.71447593183055,412.96246817547967,109.63289974322173,109.63289396277409,102.0645268944011,109.94415695095027,101.25640666838892,230.80191686220888,412.96246817547967,81.10489026425978,716.6804826949049,98.41658324725378,98.41658442619901,96.88006807376932,103.17729184118045,96.28642463349003,281.8703297481868,716.6804826949049,83.30268390473458
"W kernel support pred, ff9 [pixels]",,,,,,,,,,5929.329636167663,142.26335323993666,142.26334982323039,109.79331863473605,119.09419705077151,108.83655611185948,150.95646071331788,5929.329636167663,222.37837353332785,2840.1439505840312,130.10454201503998,130.10454202750964,104.0242564399116,112.11775507803776,115.35752332223038,133.63359611558755,2840.1439505840312,130.57429111375507,887.2414781186047,119.69054791041762,119.69055102324268,109.84040783335658,120.10169945214663,108.78149825622181,331.1693327146567,887.2414781186047,86.6736408019505,478.91839383041406,118.34985602484385,118.34984877218815,108.79724905547133,118.74029872685475,107.76990770081701,264.49440894866814,478.91839383041406,82.00849295099556,834.8182840410261,104.14693150877456,104.14693301715945,102.17784960819749,110.20938342763127,101.41531604762332,324.8288986888457,834.8182840410261,85.94445310138406
"W kernel support pred, ff10 [pixels]",,,,,,,,,,6787.065727122124,155.6124657785503,155.61246175483797,116.94302937581132,128.12680777186225,115.78600663330872,165.82822320733035,6787.065727122124,279.08677036275094,3240.884782410499,141.2435075491608,141.24350756395367,109.94477869390936,119.74852938269122,123.64670351175975,145.42508532701888,3240.884782410499,155.06753526838204,1008.2749855079599,128.84033560271106,128.8403393261616,116.99994015995644,129.3320490194513,115.71938329538627,373.6108140723037,1008.2749855079599,90.77111069308546,542.435142222936,127.23565948389313,127.23565079776526,115.7384431797134,127.70318673611868,114.49448029758872,297.1901906497171,542.435142222936,83.29322185420341,948.4678958838066,110.09416003936703,110.09416187596494,107.6931705206519,117.4457634982338,106.76146794773065,366.3534267893168,948.4678958838066,89.61658293963318
"W kernel support pred, ff11 [pixels]",,,,,,,,,,7623.740769659585,168.88284581580555,168.88284120937618,125.93436521389373,137.23595418432095,125.93436521389373,180.5591354842383,7623.740769659585,341.8702872274318,3630.30518769191,152.3885106649645,152.38851068199622,116.0114878826221,127.49379906435607,132.03365901085158,157.19846677324657,3630.30518769191,183.33224130484004,1125.436664206465,138.0631091541869,138.06311346963062,124.28453957301568,138.6329142905524,122.78686130579261,414.7892448046477,1125.436664206465,96.07709041688126,603.9328901758527,136.2023721424902,136.20236206518413,122.80916491935454,136.74469794606313,121.35271254939394,329.0000393402749,603.9328901758527,85.01238848980566,1058.472510569026,116.18723598147766,116.18723814208171,113.35912386704906,124.80557276943816,112.25969844839487,406.64947241496776,1058.472510569026,94.39341470865617
W kernel support bw0 [uv-pixels],51.84058969878098,0.8159443785720326,0.815944378572023,0.6812465279840563,0.582192429775392,0.491032522033171,2.2221952409975376,51.84058969878098,0.16675796919282154,66.08516352964814,1.4344851439928585,1.434485093907167,0.919067963005287,1.077477105975891,0.9019836207989529,1.5602107264144167,66.08516352964814,0.24736096700338506,32.70585475230759,1.2521009628027608,1.252100962994675,0.8130902666957882,0.9598835318227766,1.0153225261318446,1.305975414266118,32.70585475230759,0.12374838575339467,10.52146767644403,1.0872400296521534,1.087240080507433,0.9199043397133816,1.0939477237751811,0.9009951101048378,3.886215933334616,10.52146767644403,0.040206558978108056,5.682673970560674,1.06523375062213,1.0652336310078134,0.9012779614322768,1.0716640809072941,0.8827245820470965,3.0563712845481494,5.682673970560674,0.02178140887010416,9.906668245235307,0.8154255662816595,0.8154255949713044,0.7774329372523895,0.9264437890180433,0.7624096612018735,3.80801914059712,9.906668245235307,0.037870482843733844
W kernel support bw1 [uv-pixels],88.10132098157902,1.3732208634233278,1.3732208634233116,1.1464350941380859,0.9796810802624619,0.8262322789814834,3.7424078194563357,88.10132098157902,0.4719433070599293,90.16665144334496,1.9453911712227654,1.9453911032734637,1.2462253608385006,1.4610903629435386,1.2230532790938893,2.1159626903826054,90.16665144334496,0.4546068283389465,44.51948100598907,1.6979674519423995,1.6979674522027413,1.1024873912185609,1.3015857177900452,1.3767823865895528,1.771051871021671,44.51948100598907,0.2273957447535556,14.290327198949884,1.4743332545306613,1.4743333235133271,1.2473597724422547,1.4834319234045263,1.2217125340493438,5.273067860763322,14.290327198949884,0.07387268535099338,7.712971060798133,1.4444829825891503,1.4444828203399422,1.2220961732460014,1.453205329629199,1.1969318193296656,4.146427826522316,7.712971060798133,0.04001807118720107,13.454236466708023,1.1056546833642245,1.1056547222750956,1.0541269746499036,1.256229508653194,1.0337518589115742,5.166891501183635,13.454236466708023,0.06958023069500174
W kernel support bw2 [uv-pixels],150.32028673808182,2.3117815599377067,2.311781559937679,1.92977645619022,1.6489374212341732,1.3905434399312029,6.306149492315243,150.32028673808182,1.3364428326178834,112.4976096054238,2.4149890754871155,2.4149889911093227,1.5468660235378346,1.8136358102129906,1.5180973175010597,2.6268053740675805,112.4976096054238,0.7001834252893276,55.437892928021455,2.1077545132296995,2.1077545135529636,1.3684151927198036,1.6155980906053071,1.7089595708641885,2.1985038088035087,55.437892928021455,0.35018399199615297,17.76232861213499,1.8300783345096945,1.8300784201595193,1.548274428572547,1.8413753816661265,1.5164327560708606,6.548791492088833,17.76232861213499,0.11374755527108033,9.581438733678628,1.7930159884336148,1.7930157869845273,1.5169090516331918,1.8038456936690963,1.4856671348631723,5.1488997174982885,9.581438733678628,0.061616574227208426,16.721991187088065,1.372347301379372,1.3723473496862044,1.3083775266408146,1.559286481302706,1.2830828584079184,6.416850590344449,16.721991187088065,0.10713764403280973
W kernel support bw3 [uv-pixels],257.83948650180565,3.8934217490345606,3.8934217490345144,3.249547270550922,2.776300023335126,2.3409631474617645,10.634573894761711,257.83948650180565,3.788984637929831,153.87506062187435,3.275862735230299,3.2758626207147725,2.0978575460045503,2.4598105203515788,2.058826552497013,3.563345484085518,153.87506062187435,1.2873121222810928,75.58836487425492,2.8589144619940474,2.8589144624327254,1.8557579188640834,2.1911093965712074,2.3177812638906174,2.9820655341745335,75.58836487425492,0.6436425174912901,24.144977429954615,2.4821209841618685,2.4821211003784205,2.0997683651162227,2.4974497577945236,2.056568228002315,8.889729194622905,24.144977429954615,0.20901578489978515,13.011987690963144,2.43183218654046,2.4318319132021666,2.05721442203765,2.4465266163401154,2.014828534873608,6.987885993218445,13.011987690963144,0.11321422670188461,22.728303927718347,1.8610923100416434,1.8610923755758857,1.774310543186675,2.1147087370751363,1.7399963223172752,8.710449868054404,22.728303927718347,0.19686802934455488
W kernel support bw4 [uv-pixels],445.32610945220534,6.560950293748319,6.560950293748319,5.842695255920037,5.842695255920037,5.842695255920037,17.953748852535444,445.32610945220534,10.767336770701792,228.92053145856664,4.811202291351443,4.811202123026492,3.080108941351042,3.6119059857714504,3.022768375070964,5.233794453286903,228.92053145856664,2.7741230716750493,111.91045312272352,4.198388814465873,4.198388815110567,2.724457301309892,3.2171099242984162,3.403219666246764,4.379379927016935,111.91045312272352,1.3862460638117227,35.57903467429398,3.6446884186471897,3.6446885894137298,3.082916160107617,3.6672123253516187,3.0194506960975986,13.071213676948602,35.57903467429398,0.4499376360249123,19.145320867297563,3.5707958005245293,3.5707953988953296,3.020400012073763,3.5923871110235703,2.9581320435205742,10.271221032995413,19.145320867297563,0.24367288335199153,33.48571560994978,2.7322932211141575,2.732293317380393,2.6048183335810267,3.10486541887409,2.554415279755527,12.807202111806552,33.48571560994978,0.4237801570386919
W kernel support bw5 [uv-pixels],,,,,,,,,,297.9469804207112,6.19852973351128,6.19852951650536,3.967249819400506,4.652604258473864,3.893357752245149,6.743364894923451,297.9469804207112,4.602401107953138,145.10671498850104,5.40854132757012,5.408541328401146,3.5089569256116317,4.143801039629607,4.383648160312846,5.641848341217439,145.10671498850104,2.2985504263744887,45.96074309999651,4.694855732457454,4.694855952549958,3.970867378045577,4.723885757852636,3.889082451444964,16.855991251964547,45.96074309999651,0.7456659361908637,24.70220618658938,4.5996200952278645,4.5996195775975846,3.8903057795899327,4.627447620187789,3.810065340483568,13.241543382422316,24.70220618658938,0.4037683263417485,43.25065012266939,3.5190538151451642,3.5190539391881135,3.3548001760864534,3.999152666471768,3.289856579263658,16.515114984821928,43.25065012266939,0.7023034471278886
W kernel support bw6 [uv-pixels],,,,,,,,,,425.684666306095,8.71418377628967,8.714183470883132,5.575010290596282,6.538999090315039,5.471090059612052,9.481024800345608,425.684666306095,9.09397381662716,206.10175968718326,7.602509311515927,7.602509312685213,4.930519269018236,5.8233185939168735,6.160671851873868,7.930792903807922,206.10175968718326,4.536666640298325,64.89299885963469,6.59843510220657,6.598435411817262,5.580098014545841,6.639272692875814,5.465077446925196,23.732727712058,64.89299885963469,1.4702310034630404,34.81039978507779,6.464466312121798,6.464465583977855,5.466797885993124,6.503611111617207,5.35395250173377,18.635210860847852,34.81039978507779,0.7958660060011038,61.05304255870578,4.944717285437981,4.944717459864664,4.713753841051713,5.619878575018145,4.622437842238375,23.25182564199085,61.05304255870578,1.3846834980730496
W kernel support bw7 [uv-pixels],,,,,,,,,,544.9022214669649,11.011424380781902,11.011423994520678,7.042265593771967,8.260887974481667,6.91090883889618,11.981343706990394,544.9022214669649,14.525154584862845,262.60575567135703,9.605572868968846,9.605572870447412,6.227663222862542,7.356141923355037,7.782600483738499,10.020700642097344,262.60575567135703,7.2380628455856675,82.28986305590534,8.336031027480098,8.336031418913175,7.0486966235164665,8.387661169411444,6.903308887529752,30.02639282872736,82.28986305590534,2.343322214655387,44.07328988258617,8.166659734279836,8.166658813728533,6.905483524141291,8.21614847617461,6.762848427484788,23.568266743151373,44.07328988258617,1.2680992060236433,77.40655973521646,6.245607613838209,6.245607834290495,5.953707305096264,7.098980620681955,5.838302582058291,29.416966429576195,77.40655973521646,2.206893874136743
W kernel support bw8 [uv-pixels],,,,,,,,,,630.5686589971884,12.63637334953502,12.636372906013012,8.079640551042639,9.478478599519523,7.928868426902296,13.750123599007171,630.5686589971884,19.137129746472176,302.9950981036437,11.022213711895166,11.022213713592707,7.144668194045237,8.439918044758425,8.929439425260433,11.498830724606494,302.9950981036437,9.52840746593798,94.65258436525767,9.564739677622253,9.564740126972666,8.087022180636914,9.624009281963142,7.920145216783008,34.485592620677366,94.65258436525767,3.0824946282927543,50.64243528800478,9.37030941500475,9.370308358263937,7.922641259960599,9.42711982763624,7.758926201674669,27.06171327588284,50.64243528800478,1.667723114653727,89.02518203047612,7.165263273756539,7.165263526773585,6.830249343428762,8.14473905321723,6.69780230829108,33.784908518900764,89.02518203047612,2.902954168095747
W kernel support bw9 [uv-pixels],,,,,,,,,,741.0987401986339,14.70483640415575,14.70483588766742,9.39961170809455,11.027967125653756,9.224115765794588,16.001881252240455,741.0987401986339,25.936262324485085,354.87712794446253,12.82526306561542,12.825263067591939,8.311368276226855,9.818979551532824,10.388814738577409,13.38021978214482,354.87712794446253,12.899639953708286,110.45342913517943,11.128389412820466,11.12838993594161,9.408203861024448,11.197389631135685,9.213962199825794,40.170170628113276,110.45342913517943,4.168932735622993,59.02367479837852,10.902041395064838,10.902040164861209,9.21686752138967,10.968177365211128,9.026309639952027,31.51321458062904,59.02367479837852,2.2548313271641356,103.87203420624726,8.335338309246005,8.33533860372576,7.945432011692537,9.475386037237023,7.791287531033587,39.35293298778066,103.87203420624726,3.9259732449737914
W kernel support bw10 [uv-pixels],,,,,,,,,,848.3242782122347,16.684217610552125,16.684217024163562,10.662193811248367,12.510295054104281,10.46302965511828,18.156868368170358,848.3242782122347,33.42188312681315,404.9871559086001,14.550412593371407,14.55041259561511,9.427233125741271,11.138131498172493,11.784860049898914,15.18040237566325,404.9871559086001,16.604752940710846,125.63702967285093,12.624277255438237,12.624277849198236,10.671944818536904,12.702595024965465,10.451506821883775,45.61815708817486,125.63702967285093,5.361020390945257,67.06292328832127,12.367366992096835,12.367365595799686,10.454803941896571,12.442432377855223,10.238550021407246,35.77752642599454,67.06292328832127,2.8987087827318407,118.13600144022669,9.454433545609172,9.454433879775646,9.011987656025,10.748188338392103,8.837076579632328,44.68900055527425,118.13600144022669,5.048409306677936
W kernel support bw11 [uv-pixels],,,,,,,,,,952.9151270818414,18.591587315758048,18.591586661945104,12.15747220194383,13.93831674786329,12.15747220194383,20.233635906121588,952.9151270818414,41.54727978628811,453.6779515075712,16.212581043882828,16.2125810463842,10.501982938310224,12.408835561721736,13.129693870070946,16.91493328571841,453.6779515075712,20.619586676665016,140.32371531681747,14.065373100566491,14.065373762435236,11.88923277123866,14.152674727708083,11.643542543326289,50.875171622193626,140.32371531681747,6.6506664409638026,74.82635479855996,13.77899566439429,13.778994107957132,11.647217336791506,13.86267043197759,11.406194070476461,39.890675971550365,74.82635479855996,3.5949317551364106,131.93061952868786,10.53229691014113,10.53229728255902,10.039212932845642,11.974211217698436,9.844287600974289,49.837829729184456,131.93061952868786,6.262633157716523
AW kernel support bw0 [uv-pixels],52.796275818634754,10.03323303969978,10.03323303969978,10.023177980655154,10.016933064830162,10.012048388701198,10.243932432865423,52.796275818634754,10.001390314365764,66.83748079289296,10.102363467443459,10.10236346033154,10.042145483940306,10.057880339012897,10.040596319551423,10.120981054760383,66.83748079289296,10.003058904554988,34.20048150361397,10.078082993359978,10.078082993383822,10.03300133468522,10.045963188996094,10.051411832776068,10.084918035495756,34.20048150361397,10.000765653837538,14.515553109215524,10.058930901546049,10.058930907042845,10.042222064574329,10.059658126514682,10.040507566275364,10.728591439723289,14.515553109215524,10.000080828042584,11.50185999982993,10.056576104393805,10.056576091723768,10.040532952177564,10.05725926394994,10.038884534038143,10.456644080631726,11.50185999982993,10.000023721460483,14.076294815083747,10.033190861044444,10.033190863376133,10.030174573352394,10.042823213330507,10.029021312745027,10.700514463106623,14.076294815083747,10.000071708416435
AW kernel support bw1 [uv-pixels],88.66703309967698,10.093846419464738,10.093846419464736,10.06550115121306,10.047874154219102,10.03407493388558,10.67734125553398,88.66703309967698,10.011130330041592,90.71948540697122,10.187470088744874,10.18747007576933,10.077354695057481,10.106175589642527,10.074515339384932,10.22141370393994,90.71948540697122,10.010328035003269,45.62876493005944,10.143130358417748,10.143130358461331,10.060590362786664,10.084350518538862,10.094331564795324,10.155620351797785,45.62876493005944,10.002585107097666,17.441715840279215,10.108098661242625,10.108098671304205,10.077495045987728,10.109429769842395,10.07435265989102,11.305098171365655,17.441715840279215,10.000272854959556,12.628931965321115,10.10378795734499,10.103787934149116,10.074399190853146,10.105038630805065,10.071377551264963,10.825565284111429,12.628931965321115,10.0000800719805,16.763546131475167,10.060937942301663,10.060937946577805,10.05540569438571,10.078596756414608,10.053290153268389,11.255965875259381,16.763546131475167,10.000242067495345
AW kernel support bw2 [uv-pixels],150.6525426437242,10.263738791535374,10.263738791535367,10.184499848832345,10.135037968313016,10.096217661002347,11.822331471390395,150.6525426437242,10.088908734092886,112.94118897432566,10.287476475536755,10.287476455729035,10.11893247802236,10.163133121832407,10.114574606250326,10.339250769433455,112.94118897432566,10.024482870904109,56.332583575571704,10.219717661855446,10.219717661922118,10.093193753201529,10.129667180631726,10.144976235302295,10.238819218900368,56.332583575571704,10.00612956283549,20.383824904209447,10.166080203817092,10.16608021923561,10.119147874508586,10.16811994894858,10.11432490597789,11.953521238817249,20.383824904209447,10.000646904392243,13.84933096605165,10.159473723317491,10.15947368776433,10.114396327558392,10.161390617753485,10.109758000843174,11.247718359776526,13.84933096605165,10.000189828309235,19.483967492814465,10.093727612512794,10.09372761908061,10.085229385205809,10.120838617959155,10.081979052821932,11.881749513384126,19.483967492814465,10.000573907269967
AW kernel support bw3 [uv-pixels],258.03333272954256,10.731203703026765,10.731203703026749,10.514730498854687,10.378238859246332,10.270350941315204,14.597745097210982,258.03333272954256,10.693755401469975,154.19965720255513,10.52289297959789,10.522892943948268,10.217681061930257,10.298090492709427,10.209738820031918,10.615904626500402,154.19965720255513,10.082518162650233,76.24697308328703,10.400643821465993,10.400643821586575,10.170734361560465,10.237234020366177,10.265091815821346,10.435167217161,76.24697308328703,10.020692375795324,26.133884806760314,10.30344236554059,10.303442393537404,10.218073555575085,10.307145836394668,10.209283661277542,13.380107815474837,26.133884806760314,10.002184141393183,16.41072282593842,10.29144342565678,10.291443361067898,10.209413850865275,10.29492556964161,10.200957505300222,12.199612725583487,16.41072282593842,10.000640852521787,24.830944392647194,10.171709029779418,10.171709041770056,10.156189142767252,10.221154193272985,10.150250597974301,13.261671723575764,24.830944392647194,10.001937663321943
AW kernel support bw4 [uv-pixels],445.4383725722758,11.960186819487234,11.960186819487234,11.581756682539593,11.581756682539593,11.581756682539593,20.550841779837576,445.4383725722758,14.694745357906237,229.13884376786183,11.097191873997014,11.09719180101951,10.463606982804286,10.632302894954208,10.446871715941052,11.286833230771897,229.13884376786183,10.377656711261931,112.35635059102489,10.845573688718922,10.845573688968488,10.364490705609262,10.504751128180969,10.563233600405168,10.916912042567663,112.35635059102489,10.09562668433384,36.957647494863814,10.643484094459904,10.643484152936136,10.464433670784707,10.651218063639991,10.445912239060995,16.457722411939272,36.957647494863814,10.01011707605419,21.599613679688336,10.61840772663414,10.618407591572856,10.446186683806449,10.62568798504117,10.428352946985598,14.33520078368794,21.599613679688336,10.00296838313913,34.9470048775347,10.366553248121884,10.366553273494597,10.333686590513564,10.470921128024992,10.321096716020469,16.248828448003945,34.9470048775347,10.008975453137037
AW kernel support bw5 [uv-pixels],,,,,,,,,,298.1147482796174,11.76527818868825,11.765278074358811,10.758209476001726,11.029357478383277,10.73118048431613,12.061217604623753,298.1147482796174,11.008273977263114,145.45088083182608,11.368919002791513,11.368919003186857,10.597772346384774,10.824559439350656,10.918624968072407,11.481744323285463,145.45088083182608,10.260766738533059,47.036049008222165,11.047247184189763,11.047247277724608,10.759544030024069,11.05961557438788,10.729630110779084,19.599092863862484,47.036049008222165,10.027762347024156,26.649558917264923,11.007111565729858,11.007111349424017,10.730073581234699,11.01876905455331,10.701242820287472,16.59332610264055,26.649558917264923,10.008148123472035,44.39165164795698,10.601119740569283,10.601119781745483,10.547733605920738,10.770014951231417,10.52725777741404,19.306709273252388,44.39165164795698,10.024631171861023
AW kernel support bw6 [uv-pixels],,,,,,,,,,425.80210794232977,13.264124505105872,13.264124304461745,11.449049730883976,11.948159234925726,11.398808114903321,13.780051932586048,425.80210794232977,13.516669699948297,206.3442156837779,12.561773275763512,12.561773276471177,11.149440356455571,11.571993754157406,11.745376863535329,12.763129556777605,206.3442156837779,10.980953701987623,65.65897730696503,11.980790700034444,11.980790870552916,11.45152801384769,12.003330449936236,11.39592345976799,25.7534922807507,65.65897730696503,10.107501135470821,36.21828175379036,11.907532267458173,11.907531872156973,11.396748620825981,11.928828839879916,11.343051061809662,21.148784452735377,36.21828175379036,10.031620143302284,61.86658230155549,11.155726288902446,11.155726366216163,11.055291731746827,11.470964876502238,11.01666608395468,25.31101332790813,61.86658230155549,10.095412244670142
AW kernel support bw7 [uv-pixels],,,,,,,,,,544.9939733241398,14.87452408965336,14.874523803709003,12.230842354197213,12.970823802940807,12.155684307332653,15.606171760718205,544.9939733241398,17.634628312333724,262.7960861803776,13.866038732856273,13.866038733880536,11.780653174480381,12.414218622069676,12.671577261315448,14.156780755472981,262.7960861803776,12.34461638758563,82.89524450630238,13.018809979837286,13.018810230474504,12.234546337742664,13.051929355189316,12.151365091900056,31.647816138006267,82.89524450630238,10.270888910006642,45.19352698201891,12.911015886269663,12.911015303989457,12.152600655916693,12.942375971302424,12.072121555597983,25.60201549246338,45.19352698201891,10.080083114554055,78.049826969966,11.790149043418992,11.790149160199409,11.638154092241459,12.263585358809957,11.579541313872001,31.07020942830629,78.049826969966,10.24062403233818
AW kernel support bw8 [uv-pixels],,,,,,,,,,630.6479475186711,16.114525479480896,16.114525131688485,12.856149946000652,13.77830020581456,12.761933808444866,17.00193809505181,630.6479475186711,21.59235362190306,303.1600723625007,14.88251306435475,14.882513065611976,12.29008883625345,13.085572841959914,13.406524100205667,15.238868331774322,303.1600723625007,13.812695205387783,95.17936607806455,13.837783243738192,13.837783554331274,12.860790323697584,13.878816760059653,12.756515992030534,35.90621253208583,95.17936607806455,10.464309491478819,51.62030852193496,13.704112467902716,13.704111745346761,12.758065861800137,13.743019618868784,12.657050833548615,28.85023960777611,51.62030852193496,10.138111283032472,89.58506033686311,12.302072905906723,12.302073053274876,12.110008509221165,12.897161480147556,12.035803079186254,35.23379121852335,89.58506033686311,10.412835488091822
